ShipAvg,customer_zip_code_prefix
Slow,96888
Slow,96890
Slow,96900
Slow,96910
"Very slow",96925
Slow,96930
"Very slow",96950
"Very slow",96990
"Very slow",97015
Slow,97020
Slow,97030
"Very slow",97032
"Very slow",97035
Slow,97037
Slow,97040
"Very slow",97043
Slow,97045
"Very slow",97050
"Very slow",97060
"Very slow",97065
"Very slow",97070
"Very slow",97095
"Very slow",97105
Slow,97110
"Very slow",97195
Slow,97200
Slow,97210
Slow,97250
Slow,97280
"Very slow",97300
Slow,97340
Slow,97390
"Very slow",97400
Slow,97410
Slow,97418
Slow,97450
"Very slow",97501
Slow,97502
Slow,97503
Standard,97504
Standard,97507
"Very slow",97509
"Very slow",97511
Slow,97513
"Very slow",97541
Slow,97542
Slow,97543
Slow,97544
Slow,97545
Slow,97546
"Very slow",97547
"Very slow",97560
Standard,97572
Slow,97573
Slow,97574
"Very slow",97576
"Very slow",97590
"Very slow",97640
"Very slow",97645
"Very slow",97650
"Very slow",97670
"Very slow",97690
"Very slow",97700
"Very slow",97753
"Very slow",97755
Slow,97760
Slow,97770
Slow,97800
"Very slow",97845
Slow,97850
Slow,97870
"Very slow",97880
"Very slow",97900
Slow,97920
Standard,97930
Slow,97950
Slow,97960
Slow,97970
"Very slow",97980
Slow,98005
Slow,98010
"Very slow",98015
Slow,98025
Slow,98035
Standard,98040
"Very slow",98125
"Very slow",98130
"Very slow",98140
Slow,98160
"Very slow",98170
Slow,98175
Slow,98200
"Very slow",98270
"Very slow",98280
Slow,98290
Slow,98300
Slow,98335
Slow,98338
Slow,98340
"Very slow",98360
"Very slow",98380
"Very slow",98400
Slow,98410
"Very slow",98415
"Very slow",98430
"Very slow",98450
"Very slow",98460
"Very slow",98465
Slow,98470
Slow,98480
"Very slow",98500
Standard,98540
"Very slow",98550
"Very slow",98570
"Very slow",98590
"Very slow",98600
Slow,98620
Slow,98640
"Very slow",98680
Slow,98690
"Very slow",98700
Slow,98740
Standard,98750
Slow,98760
"Very slow",98770
"Very slow",98780
Slow,98787
"Very slow",98789
Slow,98792
Slow,98794
Slow,98796
Slow,98801
"Very slow",98802
Slow,98803
Slow,98804
"Very slow",98807
Slow,98850
Slow,98855
Slow,98860
"Very slow",98870
Standard,98895
Slow,98900
Slow,98905
Slow,98910
Slow,98918
"Very slow",98920
Slow,98930
Slow,98940
Slow,98955
"Very slow",98958
"Very slow",98960
Standard,98970
"Very slow",98975
"Very slow",98980
Slow,98995
Slow,99010
"Very slow",99020
"Very slow",99025
Slow,99030
Slow,99034
"Very slow",99040
Slow,99042
"Very slow",99043
Slow,99050
Slow,99051
Slow,99052
Slow,99054
Slow,99060
"Very slow",99062
"Very slow",99070
Slow,99072
"Very slow",99074
Slow,99150
Slow,99170
"Very slow",99190
"Very slow",99200
"Very slow",99215
"Very slow",99250
Slow,99255
"Very slow",99260
Slow,99265
"Very slow",99300
Slow,99340
"Very slow",99360
Slow,99370
"Very slow",99400
"Very slow",99430
"Very slow",99435
Slow,99440
"Very slow",99450
"Very slow",99457
"Very slow",99460
"Very slow",99470
Slow,99490
"Very slow",99495
"Very slow",99500
Slow,99523
Slow,99525
Slow,99528
Slow,99560
Slow,99600
Slow,99605
Slow,99610
Slow,99615
"Very slow",99640
Slow,99655
Slow,99660
Slow,99680
Slow,99690
"Very slow",99700
Slow,99701
"Very slow",99704
Slow,99705
Slow,99708
Slow,99709
Slow,99711
Slow,99713
"Very slow",99714
"Very slow",99725
Slow,99740
"Very slow",99750
"Very slow",99760
Slow,99770
Standard,99790
Slow,99830
Slow,99835
"Very slow",99840
Standard,99855
Slow,99870
Slow,99890
Slow,99895
"Very slow",99900
"Very slow",99920
Slow,99925
Slow,99930
Slow,99940
"Very slow",99950
"Very slow",99955
Slow,99960
Slow,99965
"Very slow",99970
"Very slow",99980
